enrollment_id,student_id,course_id,enrolled_date,completion_date,completion_pct,certificate_issued,last_accessed
ENR007350,STU02113,CRS005,2023-07-18,2024-11-17,100,true,2024-12-02
ENR007351,STU02113,CRS040,2023-11-16,,20,false,2024-02-25
ENR007352,STU02113,CRS028,2023-05-01,2024-12-16,100,true,2024-12-31
ENR007353,STU02113,CRS004,2024-04-22,,17,false,2024-12-09
ENR007354,STU02114,CRS034,2025-03-15,,13,false,2025-03-15
ENR007355,STU02115,CRS048,2024-10-13,,29,false,2025-01-28
ENR007356,STU02115,CRS007,2023-12-22,,9,false,2024-01-06
ENR007357,STU02115,CRS002,2024-08-23,,64,false,2024-12-05
ENR007358,STU02115,CRS026,2024-08-11,,11,false,2025-03-12
ENR007359,STU02116,CRS025,2024-10-10,,2,false,2024-10-22
ENR007360,STU02116,CRS044,2023-08-27,,79,false,2024-02-22
ENR007361,STU02116,CRS014,2023-05-22,,55,false,2025-01-13
ENR007362,STU02116,CRS026,2023-09-29,,73,false,2024-02-12
ENR007363,STU02117,CRS024,2023-12-29,2024-01-29,100,true,2024-02-17
ENR007364,STU02117,CRS012,2024-10-28,,90,false,2024-12-19
ENR007365,STU02118,CRS016,2024-07-29,,7,false,2024-08-04
ENR007366,STU02118,CRS018,2025-02-03,,80,false,2025-02-28
ENR007367,STU02118,CRS044,2024-10-07,2024-12-14,100,true,2024-12-27
ENR007368,STU02118,CRS004,2025-01-19,,80,false,2025-03-02
ENR007369,STU02118,CRS019,2024-09-05,,4,false,2024-12-12
ENR007370,STU02118,CRS017,2024-07-21,,87,false,2024-12-04
ENR007371,STU02119,CRS034,2024-07-28,,8,false,2025-01-14
ENR007372,STU02119,CRS007,2024-04-17,,56,false,2025-02-17
ENR007373,STU02119,CRS026,2025-02-24,2025-03-08,100,true,2025-03-13
ENR007374,STU02119,CRS004,2024-11-22,,22,false,2025-01-29
ENR007375,STU02119,CRS028,2024-12-31,,68,false,2025-02-24
ENR007376,STU02119,CRS019,2024-05-17,,5,false,2024-07-24
ENR007377,STU02120,CRS025,2023-06-07,,6,false,2023-10-15
ENR007378,STU02121,CRS007,2024-02-09,2024-10-23,100,true,2024-11-14
ENR007379,STU02121,CRS018,2024-05-10,,3,false,2025-02-27
ENR007380,STU02121,CRS009,2023-04-07,,7,false,2024-09-12
ENR007381,STU02122,CRS026,2024-03-09,,48,false,2024-07-22
ENR007382,STU02122,CRS024,2023-03-23,,9,false,2024-07-03
ENR007383,STU02122,CRS029,2024-07-16,,91,false,2024-09-22
ENR007384,STU02122,CRS013,2024-12-01,,1,false,2025-01-23
ENR007385,STU02123,CRS027,2023-10-26,,2,false,2025-03-11
ENR007386,STU02123,CRS023,2024-08-04,2024-12-03,100,true,2024-12-08
ENR007387,STU02124,CRS024,2024-11-17,,3,false,2024-11-22
ENR007388,STU02124,CRS046,2023-09-19,,0,false,2024-11-10
ENR007389,STU02125,CRS041,2023-02-09,,2,false,2024-08-17
ENR007390,STU02125,CRS028,2022-08-16,,90,false,2023-07-08
ENR007391,STU02125,CRS050,2024-04-11,,4,false,2024-11-03
ENR007392,STU02126,CRS015,2024-10-30,,42,false,2024-12-25
ENR007393,STU02126,CRS050,2024-11-03,2025-01-14,100,true,2025-01-31
ENR007394,STU02126,CRS006,2024-06-25,2024-09-06,100,true,2024-09-30
ENR007395,STU02126,CRS004,2024-02-29,,0,false,2024-07-03
ENR007396,STU02127,CRS027,2025-02-18,,23,false,2025-02-22
ENR007397,STU02127,CRS003,2024-01-10,2024-11-21,100,true,2024-12-19
ENR007398,STU02127,CRS045,2023-12-18,,85,false,2024-09-19
ENR007399,STU02127,CRS036,2024-12-19,,1,false,2025-02-02
ENR007400,STU02127,CRS042,2023-11-09,2024-12-15,100,true,2025-01-06
ENR007401,STU02127,CRS024,2023-10-30,,26,false,2024-05-04
ENR007402,STU02127,CRS031,2024-10-13,,29,false,2025-01-02
ENR007403,STU02127,CRS010,2024-01-20,,83,false,2024-04-09
ENR007404,STU02127,CRS004,2025-01-25,,2,false,2025-02-16
ENR007405,STU02127,CRS015,2025-02-13,2025-03-05,100,true,2025-03-11
ENR007406,STU02127,CRS020,2025-03-14,,4,false,2025-03-14
ENR007407,STU02128,CRS021,2024-12-28,,73,false,2025-01-03
ENR007408,STU02128,CRS017,2024-01-27,,9,false,2024-12-08
ENR007409,STU02129,CRS012,2024-12-24,,85,false,2025-01-13
ENR007410,STU02129,CRS019,2025-02-12,,9,false,2025-03-07
ENR007411,STU02129,CRS029,2024-11-02,2025-02-10,100,true,2025-02-24
ENR007412,STU02129,CRS027,2025-01-05,,8,false,2025-02-15
ENR007413,STU02129,CRS035,2024-11-27,,3,false,2024-12-25
ENR007414,STU02131,CRS002,2023-06-07,2024-10-23,100,true,2024-11-19
ENR007415,STU02131,CRS030,2025-02-25,2025-03-06,100,true,2025-03-12
ENR007416,STU02131,CRS017,2022-07-31,,84,false,2023-11-27
ENR007417,STU02132,CRS017,2022-11-24,,11,false,2023-02-02
ENR007418,STU02133,CRS025,2024-11-24,,36,false,2025-02-02
ENR007419,STU02133,CRS040,2024-10-31,2025-01-01,100,true,2025-01-04
ENR007420,STU02133,CRS046,2025-02-02,,56,false,2025-02-02
ENR007421,STU02134,CRS011,2025-03-15,,5,false,2025-03-15
ENR007422,STU02134,CRS005,2025-01-16,,96,false,2025-02-27
ENR007423,STU02135,CRS021,2024-05-08,,8,false,2025-03-14
ENR007424,STU02135,CRS005,2025-01-07,,0,false,2025-01-17
ENR007425,STU02135,CRS009,2024-02-01,,51,false,2024-05-12
ENR007426,STU02136,CRS005,2023-01-05,2024-12-14,100,true,2024-12-29
ENR007427,STU02136,CRS021,2023-07-15,,8,false,2024-03-29
ENR007428,STU02136,CRS041,2023-02-24,,3,false,2024-06-15
ENR007429,STU02137,CRS023,2024-12-30,2025-01-18,100,true,2025-01-18
ENR007430,STU02137,CRS021,2025-01-22,,90,false,2025-01-24
ENR007431,STU02138,CRS045,2023-04-21,,22,false,2024-07-20
ENR007432,STU02139,CRS031,2024-09-10,2025-01-29,100,true,2025-02-24
ENR007433,STU02139,CRS046,2023-10-22,,9,false,2024-09-13
ENR007434,STU02140,CRS004,2023-09-12,2024-07-26,100,true,2024-08-03
ENR007435,STU02140,CRS041,2024-05-28,2024-09-05,100,true,2024-10-01
ENR007436,STU02141,CRS025,2022-09-27,,43,false,2023-02-04
ENR007437,STU02141,CRS027,2023-09-10,2023-09-18,100,true,2023-09-19
ENR007438,STU02141,CRS021,2024-03-29,,14,false,2024-05-04
ENR007439,STU02141,CRS008,2022-05-05,,0,false,2022-09-10
ENR007440,STU02141,CRS038,2024-02-17,2024-07-18,100,true,2024-08-10
ENR007441,STU02141,CRS036,2023-08-03,2023-09-12,100,true,2023-09-18
ENR007442,STU02142,CRS044,2025-01-13,,7,false,2025-03-05
ENR007443,STU02143,CRS040,2025-01-21,,60,false,2025-03-06
ENR007444,STU02143,CRS033,2025-03-09,,2,false,2025-03-11
ENR007445,STU02143,CRS028,2024-12-27,,50,false,2024-12-27
ENR007446,STU02144,CRS013,2024-12-22,,74,false,2025-02-20
ENR007447,STU02145,CRS009,2025-03-07,2025-03-11,100,true,2025-03-15
ENR007448,STU02145,CRS034,2023-11-10,,5,false,2024-07-16
ENR007449,STU02145,CRS045,2023-10-20,,33,false,2025-02-18
ENR007450,STU02145,CRS026,2025-02-09,,25,false,2025-03-05
ENR007451,STU02145,CRS042,2023-07-26,,59,false,2025-01-25
ENR007452,STU02145,CRS037,2024-11-01,2025-01-26,100,true,2025-02-06
ENR007453,STU02145,CRS014,2024-08-22,2024-10-08,100,true,2024-10-26
ENR007454,STU02146,CRS014,2023-11-24,,2,false,2024-12-05
ENR007455,STU02146,CRS002,2024-09-08,,2,false,2025-03-14
ENR007456,STU02146,CRS028,2024-11-19,2024-11-27,100,true,2024-12-02
ENR007457,STU02147,CRS008,2024-02-15,,8,false,2024-04-21
ENR007458,STU02147,CRS045,2024-03-31,,78,false,2024-05-17
ENR007459,STU02147,CRS022,2023-08-17,2023-09-13,100,true,2023-09-29
ENR007460,STU02148,CRS011,2024-12-26,,80,false,2025-02-22
ENR007461,STU02148,CRS007,2025-02-12,2025-02-18,100,true,2025-03-15
ENR007462,STU02148,CRS030,2025-03-01,,64,false,2025-03-05
ENR007463,STU02149,CRS027,2024-09-15,2024-09-28,100,true,2024-10-09
ENR007464,STU02150,CRS003,2023-11-11,,14,false,2024-01-06
ENR007465,STU02150,CRS038,2023-07-13,,10,false,2024-03-24
ENR007466,STU02150,CRS015,2024-12-13,,22,false,2025-02-05
ENR007467,STU02150,CRS018,2023-10-28,,90,false,2023-11-10
ENR007468,STU02150,CRS007,2023-05-06,2025-01-19,100,true,2025-01-23
ENR007469,STU02150,CRS044,2024-06-08,,4,false,2024-07-28
ENR007470,STU02151,CRS035,2024-07-16,2024-08-08,100,true,2024-09-03
ENR007471,STU02151,CRS041,2024-11-07,,49,false,2025-01-11
ENR007472,STU02151,CRS044,2025-02-22,2025-02-25,100,true,2025-03-09
ENR007473,STU02151,CRS022,2025-01-27,,5,false,2025-03-12
ENR007474,STU02151,CRS012,2024-09-13,,12,false,2025-02-04
ENR007475,STU02151,CRS047,2025-03-04,,3,false,2025-03-13
ENR007476,STU02151,CRS050,2025-02-14,2025-02-15,100,true,2025-02-16
ENR007477,STU02152,CRS008,2024-10-16,,7,false,2025-01-04
ENR007478,STU02152,CRS029,2024-08-24,2025-02-02,100,true,2025-02-28
ENR007479,STU02152,CRS017,2024-10-06,,5,false,2024-12-12
ENR007480,STU02152,CRS005,2024-11-07,2025-03-05,100,true,2025-03-09
ENR007481,STU02152,CRS014,2024-12-07,2025-02-03,100,true,2025-02-21
ENR007482,STU02153,CRS029,2024-12-21,2025-02-27,100,true,2025-03-11
ENR007483,STU02153,CRS048,2023-11-26,,72,false,2024-01-16
ENR007484,STU02153,CRS020,2024-03-14,,53,false,2025-03-10
ENR007485,STU02153,CRS014,2025-02-12,,0,false,2025-03-02
ENR007486,STU02153,CRS034,2024-07-13,,7,false,2024-08-25
ENR007487,STU02153,CRS047,2025-01-21,2025-02-20,100,true,2025-03-03
ENR007488,STU02153,CRS008,2024-11-13,,7,false,2025-01-31
ENR007489,STU02153,CRS031,2025-03-14,,33,false,2025-03-15
ENR007490,STU02153,CRS021,2024-05-04,,95,false,2024-11-08
ENR007491,STU02153,CRS007,2024-11-19,,40,false,2025-02-04
ENR007492,STU02154,CRS008,2023-06-04,,46,false,2023-08-15
ENR007493,STU02154,CRS038,2022-03-10,,49,false,2022-05-28
ENR007494,STU02154,CRS003,2024-10-02,,6,false,2025-02-04
ENR007495,STU02154,CRS031,2023-09-16,,5,false,2023-10-14
ENR007496,STU02154,CRS004,2023-01-21,,0,false,2023-06-08
ENR007497,STU02155,CRS014,2023-10-01,,7,false,2025-03-05
ENR007498,STU02155,CRS050,2024-03-05,,4,false,2024-12-20
ENR007499,STU02155,CRS005,2023-06-08,,51,false,2025-03-08
ENR007500,STU02155,CRS006,2024-12-09,,53,false,2025-01-31
ENR007501,STU02155,CRS035,2025-03-13,2025-03-13,100,true,2025-03-14
ENR007502,STU02155,CRS003,2024-01-07,,57,false,2024-06-17
ENR007503,STU02155,CRS009,2024-03-11,,0,false,2024-11-10
ENR007504,STU02155,CRS019,2024-09-01,2024-12-13,100,true,2025-01-01
ENR007505,STU02155,CRS016,2024-08-09,,6,false,2025-02-03
ENR007506,STU02156,CRS013,2024-01-17,2024-09-21,100,true,2024-09-25
ENR007507,STU02156,CRS004,2023-05-14,,3,false,2023-07-27
ENR007508,STU02157,CRS014,2024-05-10,,89,false,2024-10-15
ENR007509,STU02157,CRS009,2023-12-27,,65,false,2024-10-28
ENR007510,STU02157,CRS027,2024-10-27,,10,false,2025-01-16
ENR007511,STU02158,CRS013,2025-01-15,,46,false,2025-01-31
ENR007512,STU02158,CRS014,2025-01-02,,94,false,2025-02-03
ENR007513,STU02158,CRS010,2024-12-16,,46,false,2025-01-06
ENR007514,STU02158,CRS031,2024-10-24,,6,false,2025-02-24
ENR007515,STU02158,CRS021,2024-10-31,,0,false,2024-11-27
ENR007516,STU02159,CRS028,2024-06-30,,26,false,2024-09-04
ENR007517,STU02161,CRS029,2024-11-27,,6,false,2025-02-11
ENR007518,STU02161,CRS009,2024-03-16,,83,false,2024-08-30
ENR007519,STU02161,CRS047,2024-11-21,2025-03-04,100,true,2025-03-12
ENR007520,STU02161,CRS031,2024-06-24,,74,false,2024-12-20
ENR007521,STU02162,CRS005,2023-12-25,,4,false,2024-02-29
ENR007522,STU02162,CRS017,2023-09-03,,68,false,2024-11-26
ENR007523,STU02162,CRS006,2024-07-31,2024-11-17,100,true,2024-11-20
ENR007524,STU02162,CRS007,2023-09-18,,75,false,2024-02-21
ENR007525,STU02162,CRS033,2025-02-08,2025-02-28,100,true,2025-02-28
ENR007526,STU02162,CRS002,2023-10-15,,4,false,2024-03-29
ENR007527,STU02162,CRS040,2024-10-14,,8,false,2024-12-11
ENR007528,STU02163,CRS047,2023-12-22,,52,false,2024-08-13
ENR007529,STU02163,CRS035,2024-04-19,,5,false,2025-02-27
ENR007530,STU02163,CRS011,2024-05-23,,16,false,2024-10-10
ENR007531,STU02164,CRS025,2024-09-24,,84,false,2024-10-16
ENR007532,STU02164,CRS020,2024-05-22,,2,false,2024-11-18
ENR007533,STU02164,CRS050,2024-07-16,,10,false,2024-10-18
ENR007534,STU02164,CRS004,2024-11-23,2025-01-07,100,true,2025-02-05
ENR007535,STU02165,CRS034,2024-06-20,2024-11-18,100,true,2024-11-19
ENR007536,STU02165,CRS028,2025-03-12,,82,false,2025-03-15
ENR007537,STU02165,CRS010,2024-03-07,,7,false,2024-10-23
ENR007538,STU02165,CRS021,2023-03-13,,72,false,2025-02-01
ENR007539,STU02165,CRS030,2025-01-01,,9,false,2025-02-23
ENR007540,STU02165,CRS009,2022-10-08,2024-11-08,100,true,2024-11-11
ENR007541,STU02167,CRS033,2025-02-05,,3,false,2025-02-23
ENR007542,STU02167,CRS038,2024-08-27,,64,false,2024-09-07
ENR007543,STU02167,CRS003,2024-12-29,,60,false,2025-02-17
ENR007544,STU02167,CRS006,2024-09-15,,2,false,2024-12-12
ENR007545,STU02168,CRS050,2023-11-13,2024-06-26,100,true,2024-07-24
ENR007546,STU02169,CRS044,2025-02-27,,60,false,2025-02-28
ENR007547,STU02169,CRS045,2025-03-14,,89,false,2025-03-14
ENR007548,STU02169,CRS040,2025-03-11,,4,false,2025-03-13
ENR007549,STU02170,CRS013,2025-01-12,,72,false,2025-01-16
ENR007550,STU02170,CRS008,2024-09-22,2025-01-04,100,true,2025-01-10
ENR007551,STU02170,CRS023,2025-02-19,,8,false,2025-02-27
ENR007552,STU02170,CRS050,2025-01-08,2025-01-26,100,true,2025-01-30
ENR007553,STU02170,CRS016,2024-05-19,2024-10-19,100,true,2024-11-11
ENR007554,STU02171,CRS025,2025-02-01,,80,false,2025-03-15
ENR007555,STU02171,CRS040,2024-10-21,2025-02-10,100,true,2025-02-17
ENR007556,STU02171,CRS029,2023-04-13,2024-08-07,100,true,2024-08-19
ENR007557,STU02171,CRS010,2023-12-12,,57,false,2025-01-14
ENR007558,STU02171,CRS021,2024-09-26,2024-11-16,100,true,2024-11-23
ENR007559,STU02171,CRS007,2024-02-11,,66,false,2024-06-06
ENR007560,STU02171,CRS036,2024-07-04,2024-10-27,100,true,2024-11-25
ENR007561,STU02171,CRS033,2023-12-18,,4,false,2024-07-27
ENR007562,STU02171,CRS011,2023-07-26,2023-09-16,100,true,2023-09-22
ENR007563,STU02171,CRS009,2023-09-05,2024-05-18,100,true,2024-05-27
ENR007564,STU02172,CRS006,2025-03-04,2025-03-06,100,true,2025-03-10
ENR007565,STU02172,CRS030,2025-03-14,2025-03-15,100,true,2025-03-15
ENR007566,STU02172,CRS003,2025-02-02,,88,false,2025-02-09
ENR007567,STU02174,CRS037,2025-02-13,,3,false,2025-03-08
ENR007568,STU02174,CRS005,2024-01-02,,24,false,2024-07-27
ENR007569,STU02174,CRS030,2023-06-05,2024-09-25,100,true,2024-10-05
ENR007570,STU02175,CRS018,2023-08-16,,7,false,2024-04-27
ENR007571,STU02176,CRS002,2024-10-17,,5,false,2025-02-14
ENR007572,STU02176,CRS010,2024-11-28,,5,false,2024-12-20
ENR007573,STU02177,CRS006,2025-02-10,,29,false,2025-03-15
ENR007574,STU02177,CRS046,2024-08-12,,8,false,2024-11-15
ENR007575,STU02177,CRS023,2025-02-11,,63,false,2025-03-09
ENR007576,STU02177,CRS025,2024-09-14,2025-03-11,100,true,2025-03-14
ENR007577,STU02178,CRS047,2022-12-23,,6,false,2024-08-15
ENR007578,STU02178,CRS010,2022-06-21,,8,false,2023-08-08
ENR007579,STU02180,CRS008,2024-03-14,,4,false,2024-03-25
ENR007580,STU02180,CRS024,2024-11-02,,8,false,2025-01-18
ENR007581,STU02180,CRS003,2023-05-01,,98,false,2024-10-27
ENR007582,STU02180,CRS015,2023-01-31,2025-03-13,100,true,2025-03-13
ENR007583,STU02180,CRS016,2023-09-23,,15,false,2024-02-18
ENR007584,STU02180,CRS012,2024-12-30,2025-02-19,100,true,2025-02-21
ENR007585,STU02181,CRS023,2023-12-07,,8,false,2024-05-30
ENR007586,STU02181,CRS035,2024-08-24,2025-02-18,100,true,2025-02-20
ENR007587,STU02181,CRS037,2023-12-06,2024-09-21,100,true,2024-10-21
ENR007588,STU02182,CRS026,2025-02-05,,84,false,2025-02-05
ENR007589,STU02182,CRS002,2023-11-19,,8,false,2024-11-02
ENR007590,STU02182,CRS034,2024-06-15,,15,false,2024-11-09
ENR007591,STU02183,CRS036,2024-12-24,,40,false,2024-12-24
ENR007592,STU02183,CRS026,2024-10-08,,3,false,2024-10-26
ENR007593,STU02183,CRS038,2024-02-02,2024-12-13,100,true,2025-01-08
ENR007594,STU02183,CRS016,2023-11-03,2024-12-11,100,true,2024-12-25
ENR007595,STU02183,CRS002,2024-11-17,,75,false,2025-02-09
ENR007596,STU02183,CRS024,2024-11-16,2025-01-31,100,true,2025-02-02
ENR007597,STU02183,CRS033,2025-03-04,,5,false,2025-03-13
ENR007598,STU02183,CRS007,2023-07-23,,47,false,2024-07-11
ENR007599,STU02183,CRS012,2024-01-19,,1,false,2024-12-10
ENR007600,STU02184,CRS021,2024-03-16,2024-11-09,100,true,2024-11-09
ENR007601,STU02184,CRS046,2024-05-08,,19,false,2024-09-23
ENR007602,STU02185,CRS009,2023-04-17,,59,false,2023-06-13
ENR007603,STU02185,CRS019,2023-12-22,,81,false,2025-02-10
ENR007604,STU02185,CRS027,2025-01-24,,98,false,2025-02-17
ENR007605,STU02185,CRS006,2025-03-13,,1,false,2025-03-13
ENR007606,STU02185,CRS026,2024-09-30,,9,false,2025-02-17
ENR007607,STU02186,CRS026,2024-05-16,,90,false,2024-05-23
ENR007608,STU02186,CRS040,2024-12-17,2024-12-27,100,true,2025-01-08
ENR007609,STU02186,CRS033,2024-08-25,,6,false,2025-02-06
ENR007610,STU02187,CRS044,2023-02-25,2024-03-09,100,true,2024-03-19
ENR007611,STU02187,CRS041,2023-12-12,,73,false,2024-11-06
ENR007612,STU02187,CRS025,2024-12-23,,72,false,2025-02-27
ENR007613,STU02187,CRS009,2024-05-14,,48,false,2024-09-22
ENR007614,STU02187,CRS047,2024-03-08,2024-11-08,100,true,2024-11-27
ENR007615,STU02188,CRS005,2023-01-30,2024-11-26,100,true,2024-12-13
ENR007616,STU02188,CRS037,2024-10-26,,29,false,2024-12-19
ENR007617,STU02189,CRS004,2023-12-23,2024-06-26,100,true,2024-06-29
ENR007618,STU02189,CRS013,2024-01-22,,64,false,2025-01-19
ENR007619,STU02190,CRS006,2023-09-23,,6,false,2024-02-03
ENR007620,STU02190,CRS037,2024-03-11,,5,false,2024-12-27
ENR007621,STU02190,CRS011,2024-08-13,,42,false,2025-02-26
ENR007622,STU02190,CRS007,2025-01-25,2025-02-05,100,true,2025-02-06
ENR007623,STU02190,CRS040,2025-03-07,,69,false,2025-03-12
ENR007624,STU02191,CRS037,2022-07-13,2022-09-07,100,true,2022-09-27
ENR007625,STU02191,CRS007,2022-10-02,2024-06-13,100,true,2024-06-19
ENR007626,STU02191,CRS031,2023-04-13,,9,false,2023-06-16
ENR007627,STU02191,CRS026,2023-07-22,,0,false,2024-09-18
ENR007628,STU02191,CRS005,2024-07-21,,9,false,2025-03-15
ENR007629,STU02191,CRS015,2022-10-13,,8,false,2023-09-19
ENR007630,STU02192,CRS023,2023-03-27,,3,false,2024-02-11
ENR007631,STU02192,CRS020,2022-11-21,2022-12-30,100,true,2023-01-01
ENR007632,STU02192,CRS033,2022-07-22,,36,false,2022-08-13
ENR007633,STU02192,CRS008,2022-11-06,,80,false,2024-07-03
ENR007634,STU02192,CRS045,2024-09-30,2024-10-17,100,true,2024-10-21
ENR007635,STU02192,CRS005,2024-05-24,,50,false,2025-02-11
ENR007636,STU02192,CRS050,2024-09-15,,4,false,2025-01-20
ENR007637,STU02192,CRS013,2022-12-10,,7,false,2023-07-23
ENR007638,STU02193,CRS037,2023-10-16,2024-07-25,100,true,2024-08-17
ENR007639,STU02193,CRS042,2022-11-09,,21,false,2024-01-03
ENR007640,STU02193,CRS011,2023-03-25,2024-01-17,100,true,2024-02-16
ENR007641,STU02193,CRS008,2022-11-08,,33,false,2023-03-04
ENR007642,STU02193,CRS014,2025-02-28,,28,false,2025-03-11
ENR007643,STU02193,CRS018,2024-12-18,,50,false,2025-03-15
ENR007644,STU02193,CRS010,2024-09-27,2025-01-06,100,true,2025-01-25
ENR007645,STU02194,CRS027,2024-02-24,2024-07-10,100,true,2024-08-08
ENR007646,STU02194,CRS031,2023-12-20,,0,false,2024-11-21
ENR007647,STU02194,CRS019,2023-07-10,2024-03-29,100,true,2024-04-01
ENR007648,STU02194,CRS003,2024-09-10,,91,false,2025-03-11
ENR007649,STU02194,CRS029,2023-10-27,,81,false,2024-02-29
ENR007650,STU02194,CRS041,2023-05-21,2025-03-12,100,true,2025-03-12
ENR007651,STU02196,CRS004,2025-01-31,2025-02-26,100,true,2025-03-07
ENR007652,STU02196,CRS022,2024-10-23,,43,false,2024-10-23
ENR007653,STU02196,CRS027,2023-12-07,2024-09-23,100,true,2024-09-30
ENR007654,STU02197,CRS045,2024-03-01,2024-07-28,100,true,2024-07-28
ENR007655,STU02197,CRS034,2024-10-10,,19,false,2024-10-15
ENR007656,STU02198,CRS026,2025-03-02,,13,false,2025-03-09
ENR007657,STU02198,CRS014,2024-12-18,,4,false,2025-01-14
ENR007658,STU02199,CRS047,2025-02-02,2025-02-03,100,true,2025-02-28
ENR007659,STU02199,CRS036,2025-01-15,2025-02-20,100,true,2025-03-14
ENR007660,STU02199,CRS027,2025-02-05,,53,false,2025-02-09
ENR007661,STU02199,CRS029,2025-02-13,2025-03-05,100,true,2025-03-08
ENR007662,STU02199,CRS003,2025-01-18,,32,false,2025-01-24
ENR007663,STU02199,CRS020,2025-01-19,,60,false,2025-02-15
ENR007664,STU02199,CRS021,2025-02-21,,44,false,2025-02-25
ENR007665,STU02199,CRS045,2025-01-20,,47,false,2025-03-04
ENR007666,STU02199,CRS012,2025-02-02,2025-02-14,100,true,2025-03-07
ENR007667,STU02199,CRS046,2024-12-29,,78,false,2025-02-10
ENR007668,STU02200,CRS010,2023-05-12,,78,false,2023-08-04
ENR007669,STU02200,CRS038,2023-04-08,,3,false,2023-12-27
ENR007670,STU02201,CRS014,2023-10-29,2024-11-28,100,true,2024-12-03
ENR007671,STU02201,CRS031,2024-01-22,2024-08-19,100,true,2024-08-29
ENR007672,STU02201,CRS006,2023-11-08,,0,false,2024-05-08
ENR007673,STU02201,CRS046,2025-03-14,2025-03-15,100,true,2025-03-15
ENR007674,STU02201,CRS004,2024-12-07,,83,false,2025-01-01
ENR007675,STU02201,CRS020,2023-12-24,2024-01-18,100,true,2024-02-09
ENR007676,STU02201,CRS037,2024-07-04,2024-12-29,100,true,2025-01-01
ENR007677,STU02201,CRS035,2024-08-23,,7,false,2025-01-29
ENR007678,STU02201,CRS047,2024-04-14,,98,false,2024-09-17
ENR007679,STU02201,CRS021,2024-05-14,,88,false,2025-01-03
ENR007680,STU02201,CRS050,2024-02-04,2025-01-09,100,true,2025-02-01
ENR007681,STU02202,CRS012,2024-02-16,,84,false,2025-01-24
ENR007682,STU02202,CRS002,2023-04-06,,3,false,2023-04-20
ENR007683,STU02202,CRS041,2023-12-10,,2,false,2023-12-27
ENR007684,STU02203,CRS010,2025-01-17,,88,false,2025-02-18
ENR007685,STU02203,CRS003,2024-08-06,,2,false,2025-01-07
ENR007686,STU02203,CRS015,2024-10-17,2024-11-26,100,true,2024-12-12
ENR007687,STU02203,CRS025,2024-09-29,,51,false,2024-10-12
ENR007688,STU02203,CRS034,2024-11-14,,3,false,2025-03-12
ENR007689,STU02203,CRS024,2024-11-03,,2,false,2025-02-10
ENR007690,STU02203,CRS045,2024-10-14,,86,false,2024-12-26
ENR007691,STU02203,CRS048,2024-12-22,,3,false,2025-01-13
ENR007692,STU02205,CRS018,2024-02-12,2024-02-26,100,true,2024-03-13
ENR007693,STU02205,CRS020,2024-11-30,,85,false,2025-01-21
ENR007694,STU02205,CRS048,2024-10-31,2025-02-19,100,true,2025-03-10
ENR007695,STU02205,CRS045,2024-12-30,,62,false,2025-02-28
ENR007696,STU02205,CRS027,2025-02-18,,0,false,2025-03-12
ENR007697,STU02205,CRS017,2024-07-16,,71,false,2025-01-21
ENR007698,STU02205,CRS007,2023-06-09,,45,false,2025-01-06
ENR007699,STU02205,CRS004,2024-05-20,2024-06-07,100,true,2024-06-09
ENR007700,STU02205,CRS024,2023-06-21,,69,false,2023-11-30
ENR007701,STU02206,CRS011,2023-12-09,,4,false,2025-02-25
ENR007702,STU02206,CRS005,2025-02-28,2025-03-12,100,true,2025-03-14
ENR007703,STU02206,CRS040,2024-02-17,,95,false,2024-07-03
ENR007704,STU02206,CRS015,2025-03-04,,7,false,2025-03-04
ENR007705,STU02206,CRS004,2023-02-02,,92,false,2023-02-12
ENR007706,STU02206,CRS019,2024-01-16,,2,false,2024-02-04
ENR007707,STU02206,CRS029,2024-01-11,,7,false,2024-04-03
ENR007708,STU02206,CRS009,2024-06-12,,70,false,2025-02-19
ENR007709,STU02206,CRS025,2024-05-13,2024-12-14,100,true,2025-01-05
ENR007710,STU02206,CRS038,2024-10-14,,31,false,2025-02-28
ENR007711,STU02206,CRS042,2024-08-07,,14,false,2024-11-19
ENR007712,STU02207,CRS038,2023-10-26,,21,false,2024-08-26
ENR007713,STU02207,CRS034,2024-05-10,,58,false,2024-11-08
ENR007714,STU02207,CRS044,2023-07-06,2023-07-07,100,true,2023-07-14
ENR007715,STU02208,CRS010,2023-01-01,,92,false,2023-11-01
ENR007716,STU02209,CRS045,2025-01-15,,1,false,2025-03-04
ENR007717,STU02209,CRS031,2024-10-25,,99,false,2024-11-12
ENR007718,STU02212,CRS002,2025-02-15,,3,false,2025-03-09
ENR007719,STU02212,CRS047,2024-11-13,2024-12-11,100,true,2025-01-07
ENR007720,STU02212,CRS042,2024-11-08,,29,false,2025-03-08
ENR007721,STU02212,CRS031,2025-02-08,,9,false,2025-03-04
ENR007722,STU02214,CRS021,2024-06-29,,1,false,2024-09-07
ENR007723,STU02214,CRS031,2025-01-24,,17,false,2025-02-15
ENR007724,STU02214,CRS044,2024-07-05,,36,false,2024-10-02
ENR007725,STU02214,CRS011,2024-08-24,,7,false,2025-02-20
ENR007726,STU02214,CRS017,2024-10-16,,97,false,2025-02-21
ENR007727,STU02215,CRS031,2024-04-08,2024-05-15,100,true,2024-06-04
ENR007728,STU02215,CRS011,2024-04-29,,69,false,2024-09-19
ENR007729,STU02215,CRS027,2024-05-06,,74,false,2024-08-05
