quiz_id,enrollment_id,student_id,course_id,quiz_number,attempt_number,score,passed,attempt_date
QZ024459,ENR008262,STU02364,CRS017,6,2,48,false,2025-01-16
QZ024460,ENR008263,STU02364,CRS028,1,1,53,false,2025-01-15
QZ024461,ENR008263,STU02364,CRS028,1,2,78,true,2025-01-01
QZ024462,ENR008263,STU02364,CRS028,2,1,72,true,2024-12-31
QZ024463,ENR008263,STU02364,CRS028,3,1,88,true,2025-01-04
QZ024464,ENR008264,STU02364,CRS035,1,1,94,true,2024-11-10
QZ024465,ENR008264,STU02364,CRS035,2,1,43,false,2024-11-01
QZ024466,ENR008264,STU02364,CRS035,2,2,83,true,2024-11-06
QZ024467,ENR008264,STU02364,CRS035,3,1,96,true,2024-11-16
QZ024468,ENR008264,STU02364,CRS035,4,1,95,true,2024-11-10
QZ024469,ENR008264,STU02364,CRS035,5,1,67,false,2024-11-07
QZ024470,ENR008264,STU02364,CRS035,5,2,97,true,2024-12-14
QZ024471,ENR008264,STU02364,CRS035,6,1,82,true,2024-10-31
QZ024472,ENR008264,STU02364,CRS035,7,1,63,false,2024-11-20
QZ024473,ENR008264,STU02364,CRS035,7,2,87,true,2024-11-10
QZ024474,ENR008265,STU02364,CRS036,1,1,89,true,2024-12-28
QZ024475,ENR008265,STU02364,CRS036,2,1,100,true,2024-12-21
QZ024476,ENR008265,STU02364,CRS036,3,1,99,true,2024-11-22
QZ024477,ENR008265,STU02364,CRS036,4,1,88,true,2024-12-29
QZ024478,ENR008265,STU02364,CRS036,5,1,94,true,2024-12-31
QZ024479,ENR008265,STU02364,CRS036,6,1,83,true,2024-12-01
QZ024480,ENR008265,STU02364,CRS036,7,1,89,true,2024-12-11
QZ024481,ENR008266,STU02364,CRS042,1,1,72,true,2024-09-14
QZ024482,ENR008266,STU02364,CRS042,2,1,83,true,2024-10-10
QZ024483,ENR008266,STU02364,CRS042,3,1,82,true,2024-09-29
QZ024484,ENR008267,STU02364,CRS011,1,1,100,true,2024-10-06
QZ024485,ENR008267,STU02364,CRS011,2,1,89,true,2024-11-02
QZ024486,ENR008267,STU02364,CRS011,3,1,84,true,2024-10-03
QZ024487,ENR008267,STU02364,CRS011,4,1,74,true,2024-10-01
QZ024488,ENR008268,STU02364,CRS027,1,1,58,false,2024-11-20
QZ024489,ENR008270,STU02365,CRS044,1,1,74,true,2023-04-03
QZ024490,ENR008270,STU02365,CRS044,2,1,82,true,2023-05-09
QZ024491,ENR008270,STU02365,CRS044,3,1,100,true,2023-04-20
QZ024492,ENR008270,STU02365,CRS044,4,1,43,false,2023-05-21
QZ024493,ENR008270,STU02365,CRS044,4,2,73,true,2023-04-03
QZ024494,ENR008270,STU02365,CRS044,5,1,65,false,2023-05-14
QZ024495,ENR008270,STU02365,CRS044,5,2,86,true,2023-05-20
QZ024496,ENR008270,STU02365,CRS044,6,1,72,true,2023-03-27
QZ024497,ENR008270,STU02365,CRS044,7,1,77,true,2023-05-09
QZ024498,ENR008272,STU02365,CRS017,1,1,91,true,2025-01-12
QZ024499,ENR008272,STU02365,CRS017,2,1,93,true,2025-01-10
QZ024500,ENR008272,STU02365,CRS017,3,1,92,true,2025-01-03
QZ024501,ENR008272,STU02365,CRS017,4,1,100,true,2025-01-06
QZ024502,ENR008272,STU02365,CRS017,5,1,81,true,2025-01-04
QZ024503,ENR008272,STU02365,CRS017,6,1,47,false,2025-01-17
QZ024504,ENR008272,STU02365,CRS017,6,2,99,true,2024-12-29
QZ024505,ENR008272,STU02365,CRS017,7,1,59,false,2025-01-07
QZ024506,ENR008272,STU02365,CRS017,7,2,77,true,2025-01-08
QZ024507,ENR008274,STU02365,CRS015,1,1,72,true,2025-02-08
QZ024508,ENR008274,STU02365,CRS015,2,1,89,true,2025-01-28
QZ024509,ENR008274,STU02365,CRS015,3,1,76,true,2025-01-18
QZ024510,ENR008274,STU02365,CRS015,4,1,71,true,2024-11-05
QZ024511,ENR008274,STU02365,CRS015,5,1,75,true,2024-12-27
QZ024512,ENR008275,STU02365,CRS047,1,1,90,true,2023-12-17
QZ024513,ENR008275,STU02365,CRS047,2,1,40,false,2024-05-27
QZ024514,ENR008275,STU02365,CRS047,2,2,92,true,2024-06-24
QZ024515,ENR008275,STU02365,CRS047,3,1,65,false,2023-10-20
QZ024516,ENR008275,STU02365,CRS047,3,2,88,true,2023-12-09
QZ024517,ENR008275,STU02365,CRS047,4,1,87,true,2023-11-15
QZ024518,ENR008275,STU02365,CRS047,5,1,86,true,2024-04-05
QZ024519,ENR008276,STU02366,CRS017,1,1,97,true,2024-04-19
QZ024520,ENR008276,STU02366,CRS017,2,1,86,true,2024-11-22
QZ024521,ENR008276,STU02366,CRS017,3,1,80,true,2024-04-17
QZ024522,ENR008276,STU02366,CRS017,4,1,92,true,2025-02-11
QZ024523,ENR008276,STU02366,CRS017,5,1,98,true,2024-06-29
QZ024524,ENR008276,STU02366,CRS017,6,1,96,true,2023-11-13
QZ024525,ENR008276,STU02366,CRS017,7,1,76,true,2025-01-25
QZ024526,ENR008277,STU02366,CRS044,1,1,57,false,2023-11-12
QZ024527,ENR008277,STU02366,CRS044,1,2,84,true,2023-03-02
QZ024528,ENR008277,STU02366,CRS044,2,1,65,false,2023-08-10
QZ024529,ENR008277,STU02366,CRS044,2,2,80,true,2023-09-19
QZ024530,ENR008277,STU02366,CRS044,3,1,93,true,2023-08-30
QZ024531,ENR008277,STU02366,CRS044,4,1,62,false,2023-03-06
QZ024532,ENR008277,STU02366,CRS044,4,2,93,true,2023-09-22
QZ024533,ENR008277,STU02366,CRS044,5,1,74,true,2023-09-20
QZ024534,ENR008277,STU02366,CRS044,6,1,80,true,2023-06-19
QZ024535,ENR008277,STU02366,CRS044,7,1,100,true,2024-03-03
QZ024536,ENR008278,STU02366,CRS040,1,1,73,true,2024-09-07
QZ024537,ENR008278,STU02366,CRS040,2,1,54,false,2024-10-25
QZ024538,ENR008278,STU02366,CRS040,2,2,70,true,2024-07-10
QZ024539,ENR008278,STU02366,CRS040,3,1,71,true,2024-07-28
QZ024540,ENR008278,STU02366,CRS040,4,1,90,true,2024-11-28
QZ024541,ENR008280,STU02367,CRS007,1,1,95,true,2024-10-03
QZ024542,ENR008281,STU02367,CRS009,1,1,96,true,2024-12-03
QZ024543,ENR008281,STU02367,CRS009,2,1,94,true,2024-12-09
QZ024544,ENR008281,STU02367,CRS009,3,1,92,true,2024-12-12
QZ024545,ENR008281,STU02367,CRS009,4,1,91,true,2024-12-10
QZ024546,ENR008282,STU02367,CRS030,1,1,93,true,2025-01-01
QZ024547,ENR008282,STU02367,CRS030,2,1,78,true,2025-01-26
QZ024548,ENR008282,STU02367,CRS030,3,1,98,true,2024-12-09
QZ024549,ENR008282,STU02367,CRS030,4,1,62,false,2025-01-05
QZ024550,ENR008282,STU02367,CRS030,4,2,77,true,2024-09-23
QZ024551,ENR008282,STU02367,CRS030,5,1,40,false,2024-10-08
QZ024552,ENR008282,STU02367,CRS030,5,2,45,false,2025-03-03
QZ024553,ENR008282,STU02367,CRS030,5,3,98,true,2025-02-23
QZ024554,ENR008282,STU02367,CRS030,6,1,64,false,2024-11-18
QZ024555,ENR008282,STU02367,CRS030,6,2,95,true,2024-09-24
QZ024556,ENR008282,STU02367,CRS030,7,1,74,true,2024-09-21
QZ024557,ENR008284,STU02367,CRS017,1,1,74,true,2025-01-17
QZ024558,ENR008284,STU02367,CRS017,2,1,71,true,2025-01-26
QZ024559,ENR008284,STU02367,CRS017,3,1,67,false,2025-02-17
QZ024560,ENR008284,STU02367,CRS017,3,2,74,true,2025-02-07
QZ024561,ENR008284,STU02367,CRS017,4,1,54,false,2025-02-07
QZ024562,ENR008284,STU02367,CRS017,4,2,99,true,2025-02-24
QZ024563,ENR008284,STU02367,CRS017,5,1,70,true,2025-01-27
QZ024564,ENR008284,STU02367,CRS017,6,1,92,true,2025-02-07
QZ024565,ENR008284,STU02367,CRS017,7,1,56,false,2025-01-09
QZ024566,ENR008284,STU02367,CRS017,7,2,80,true,2025-02-21
QZ024567,ENR008285,STU02367,CRS010,1,1,83,true,2025-02-02
QZ024568,ENR008285,STU02367,CRS010,2,1,88,true,2025-02-03
QZ024569,ENR008285,STU02367,CRS010,3,1,91,true,2025-02-06
QZ024570,ENR008286,STU02367,CRS031,1,1,49,false,2024-11-22
QZ024571,ENR008286,STU02367,CRS031,2,1,62,false,2024-11-29
QZ024572,ENR008286,STU02367,CRS031,3,1,31,false,2024-10-23
QZ024573,ENR008286,STU02367,CRS031,4,1,54,false,2024-12-07
QZ024574,ENR008287,STU02367,CRS022,1,1,71,true,2025-01-26
QZ024575,ENR008287,STU02367,CRS022,1,2,74,true,2024-09-24
QZ024576,ENR008287,STU02367,CRS022,2,1,65,false,2025-01-23
QZ024577,ENR008287,STU02367,CRS022,3,1,58,false,2024-12-20
QZ024578,ENR008288,STU02367,CRS004,1,1,47,false,2025-03-03
QZ024579,ENR008288,STU02367,CRS004,2,1,78,true,2025-02-28
QZ024580,ENR008288,STU02367,CRS004,3,1,50,false,2025-03-03
QZ024581,ENR008288,STU02367,CRS004,4,1,81,true,2025-03-03
QZ024582,ENR008288,STU02367,CRS004,5,1,55,false,2025-02-25
QZ024583,ENR008289,STU02368,CRS017,1,1,55,false,2024-09-13
QZ024584,ENR008289,STU02368,CRS017,1,2,88,true,2024-12-09
QZ024585,ENR008291,STU02368,CRS015,1,1,70,true,2024-10-23
QZ024586,ENR008292,STU02368,CRS008,1,1,87,true,2022-08-26
QZ024587,ENR008292,STU02368,CRS008,2,1,88,true,2022-12-10
QZ024588,ENR008293,STU02369,CRS037,1,1,64,false,2025-01-17
QZ024589,ENR008293,STU02369,CRS037,1,2,75,true,2025-01-22
QZ024590,ENR008294,STU02369,CRS034,1,1,94,true,2024-11-14
QZ024591,ENR008295,STU02369,CRS020,1,1,43,false,2024-11-16
QZ024592,ENR008296,STU02370,CRS050,1,1,99,true,2024-04-12
QZ024593,ENR008296,STU02370,CRS050,2,1,48,false,2024-02-24
QZ024594,ENR008296,STU02370,CRS050,2,2,96,true,2024-06-04
QZ024595,ENR008296,STU02370,CRS050,3,1,100,true,2024-03-13
QZ024596,ENR008297,STU02370,CRS008,1,1,49,false,2024-06-08
QZ024597,ENR008297,STU02370,CRS008,1,2,34,false,2024-09-04
QZ024598,ENR008298,STU02370,CRS017,1,1,43,false,2024-07-20
QZ024599,ENR008300,STU02372,CRS029,1,1,99,true,2025-02-26
QZ024600,ENR008300,STU02372,CRS029,2,1,41,false,2025-02-25
QZ024601,ENR008300,STU02372,CRS029,2,2,88,true,2025-02-24
QZ024602,ENR008301,STU02374,CRS022,1,1,80,true,2024-05-22
QZ024603,ENR008301,STU02374,CRS022,2,1,74,true,2024-06-10
QZ024604,ENR008301,STU02374,CRS022,3,1,90,true,2024-09-13
QZ024605,ENR008301,STU02374,CRS022,4,1,71,true,2024-12-21
QZ024606,ENR008301,STU02374,CRS022,5,1,83,true,2024-10-27
QZ024607,ENR008301,STU02374,CRS022,6,1,75,true,2024-07-07
QZ024608,ENR008301,STU02374,CRS022,6,2,73,true,2024-08-11
QZ024609,ENR008302,STU02374,CRS025,1,1,77,true,2025-02-12
QZ024610,ENR008302,STU02374,CRS025,2,1,91,true,2025-02-18
QZ024611,ENR008303,STU02374,CRS010,1,1,62,false,2024-07-23
QZ024612,ENR008303,STU02374,CRS010,2,1,51,false,2024-07-13
QZ024613,ENR008304,STU02374,CRS021,1,1,87,true,2024-10-05
QZ024614,ENR008305,STU02374,CRS004,1,1,67,false,2024-12-22
QZ024615,ENR008305,STU02374,CRS004,2,1,55,false,2024-10-24
QZ024616,ENR008306,STU02374,CRS002,1,1,38,false,2025-01-12
QZ024617,ENR008309,STU02376,CRS012,1,1,83,true,2023-04-28
QZ024618,ENR008310,STU02376,CRS029,1,1,72,true,2023-07-26
QZ024619,ENR008310,STU02376,CRS029,2,1,86,true,2023-09-23
QZ024620,ENR008311,STU02377,CRS044,1,1,42,false,2025-01-28
QZ024621,ENR008311,STU02377,CRS044,1,2,80,true,2025-02-11
QZ024622,ENR008311,STU02377,CRS044,2,1,41,false,2025-02-09
QZ024623,ENR008311,STU02377,CRS044,2,2,62,false,2025-01-29
QZ024624,ENR008311,STU02377,CRS044,2,3,75,true,2025-01-26
QZ024625,ENR008311,STU02377,CRS044,3,1,94,true,2025-01-22
QZ024626,ENR008311,STU02377,CRS044,4,1,91,true,2025-01-26
QZ024627,ENR008311,STU02377,CRS044,5,1,99,true,2025-02-04
QZ024628,ENR008311,STU02377,CRS044,6,1,70,true,2025-01-30
QZ024629,ENR008311,STU02377,CRS044,7,1,76,true,2025-02-09
QZ024630,ENR008312,STU02377,CRS047,1,1,91,true,2025-03-10
QZ024631,ENR008312,STU02377,CRS047,2,1,73,true,2025-03-08
QZ024632,ENR008312,STU02377,CRS047,3,1,78,true,2025-03-14
QZ024633,ENR008312,STU02377,CRS047,4,1,65,false,2025-03-09
QZ024634,ENR008312,STU02377,CRS047,4,2,83,true,2025-03-12
QZ024635,ENR008312,STU02377,CRS047,5,1,71,true,2025-03-13
QZ024636,ENR008312,STU02377,CRS047,5,2,79,true,2025-03-13
QZ024637,ENR008314,STU02378,CRS027,1,1,84,true,2024-11-19
QZ024638,ENR008315,STU02378,CRS015,1,1,30,false,2025-01-30
QZ024639,ENR008315,STU02378,CRS015,2,1,53,false,2025-01-28
QZ024640,ENR008315,STU02378,CRS015,3,1,59,false,2025-01-30
QZ024641,ENR008315,STU02378,CRS015,3,2,71,true,2025-01-29
QZ024642,ENR008315,STU02378,CRS015,4,1,34,false,2025-01-28
QZ024643,ENR008316,STU02379,CRS037,1,1,77,true,2024-11-30
QZ024644,ENR008317,STU02379,CRS008,1,1,88,true,2025-01-16
QZ024645,ENR008318,STU02379,CRS023,1,1,68,false,2024-11-04
QZ024646,ENR008318,STU02379,CRS023,1,2,70,true,2024-11-21
QZ024647,ENR008318,STU02379,CRS023,2,1,59,false,2024-11-01
QZ024648,ENR008318,STU02379,CRS023,2,2,88,true,2024-12-14
QZ024649,ENR008318,STU02379,CRS023,3,1,69,false,2024-11-30
QZ024650,ENR008318,STU02379,CRS023,3,2,74,true,2024-12-13
QZ024651,ENR008318,STU02379,CRS023,4,1,100,true,2024-11-04
QZ024652,ENR008320,STU02380,CRS026,1,1,44,false,2025-01-29
QZ024653,ENR008320,STU02380,CRS026,1,2,65,false,2025-02-03
QZ024654,ENR008320,STU02380,CRS026,2,1,71,true,2025-01-29
QZ024655,ENR008321,STU02381,CRS012,1,1,56,false,2024-11-02
QZ024656,ENR008322,STU02383,CRS020,1,1,30,false,2024-10-23
QZ024657,ENR008323,STU02384,CRS022,1,1,69,false,2024-05-12
QZ024658,ENR008323,STU02384,CRS022,2,1,84,true,2024-05-02
QZ024659,ENR008323,STU02384,CRS022,3,1,81,true,2024-04-02
QZ024660,ENR008323,STU02384,CRS022,4,1,69,false,2024-03-07
QZ024661,ENR008323,STU02384,CRS022,4,2,72,true,2024-03-15
QZ024662,ENR008324,STU02384,CRS030,1,1,42,false,2024-09-14
QZ024663,ENR008325,STU02385,CRS046,1,1,66,false,2024-05-19
QZ024664,ENR008325,STU02385,CRS046,1,2,61,false,2024-05-23
QZ024665,ENR008325,STU02385,CRS046,1,3,48,false,2024-05-05
QZ024666,ENR008327,STU02385,CRS042,1,1,47,false,2023-11-28
QZ024667,ENR008327,STU02385,CRS042,1,2,74,true,2024-08-25
QZ024668,ENR008327,STU02385,CRS042,2,1,100,true,2023-09-29
QZ024669,ENR008327,STU02385,CRS042,3,1,90,true,2024-04-22
QZ024670,ENR008328,STU02385,CRS011,1,1,35,false,2023-09-22
QZ024671,ENR008329,STU02385,CRS008,1,1,69,false,2023-08-16
QZ024672,ENR008330,STU02385,CRS010,1,1,67,false,2024-05-17
QZ024673,ENR008330,STU02385,CRS010,1,2,86,true,2024-03-01
QZ024674,ENR008330,STU02385,CRS010,2,1,75,true,2024-01-24
QZ024675,ENR008330,STU02385,CRS010,3,1,85,true,2024-02-08
QZ024676,ENR008331,STU02385,CRS004,1,1,55,false,2024-08-10
QZ024677,ENR008331,STU02385,CRS004,1,2,80,true,2023-07-29
QZ024678,ENR008331,STU02385,CRS004,2,1,78,true,2024-12-19
QZ024679,ENR008331,STU02385,CRS004,3,1,48,false,2024-12-06
QZ024680,ENR008331,STU02385,CRS004,3,2,82,true,2024-02-28
QZ024681,ENR008331,STU02385,CRS004,4,1,71,true,2023-06-05
QZ024682,ENR008331,STU02385,CRS004,5,1,95,true,2024-08-06
QZ024683,ENR008331,STU02385,CRS004,6,1,98,true,2023-10-23
QZ024684,ENR008332,STU02385,CRS047,1,1,66,false,2023-08-04
QZ024685,ENR008332,STU02385,CRS047,2,1,60,false,2023-04-28
QZ024686,ENR008332,STU02385,CRS047,2,2,32,false,2022-07-30
QZ024687,ENR008332,STU02385,CRS047,3,1,82,true,2022-12-31
QZ024688,ENR008332,STU02385,CRS047,4,1,47,false,2023-05-23
QZ024689,ENR008333,STU02385,CRS026,1,1,30,false,2025-01-15
QZ024690,ENR008334,STU02385,CRS018,1,1,57,false,2023-11-11
QZ024691,ENR008334,STU02385,CRS018,1,2,45,false,2023-04-13
QZ024692,ENR008334,STU02385,CRS018,1,3,91,true,2023-05-04
QZ024693,ENR008334,STU02385,CRS018,2,1,65,false,2023-11-01
QZ024694,ENR008335,STU02386,CRS029,1,1,37,false,2025-03-11
QZ024695,ENR008338,STU02388,CRS017,1,1,36,false,2024-10-21
QZ024696,ENR008339,STU02388,CRS038,1,1,91,true,2024-10-04
QZ024697,ENR008340,STU02389,CRS016,1,1,55,false,2025-02-10
QZ024698,ENR008340,STU02389,CRS016,1,2,49,false,2025-03-06
QZ024699,ENR008341,STU02389,CRS011,1,1,78,true,2025-02-08
QZ024700,ENR008342,STU02389,CRS009,1,1,87,true,2025-03-13
QZ024701,ENR008342,STU02389,CRS009,2,1,70,true,2025-03-13
QZ024702,ENR008342,STU02389,CRS009,2,2,91,true,2025-03-10
QZ024703,ENR008342,STU02389,CRS009,3,1,79,true,2025-03-12
QZ024704,ENR008342,STU02389,CRS009,4,1,86,true,2025-03-11
QZ024705,ENR008343,STU02391,CRS011,1,1,32,false,2024-03-30
QZ024706,ENR008343,STU02391,CRS011,2,1,85,true,2024-05-30
QZ024707,ENR008344,STU02391,CRS005,1,1,78,true,2025-02-05
QZ024708,ENR008344,STU02391,CRS005,2,1,67,false,2025-02-10
QZ024709,ENR008344,STU02391,CRS005,2,2,98,true,2025-02-03
QZ024710,ENR008344,STU02391,CRS005,3,1,95,true,2025-02-06
QZ024711,ENR008344,STU02391,CRS005,4,1,62,false,2025-02-05
QZ024712,ENR008344,STU02391,CRS005,4,2,88,true,2025-02-03
QZ024713,ENR008344,STU02391,CRS005,5,1,84,true,2025-02-10
QZ024714,ENR008344,STU02391,CRS005,6,1,77,true,2025-02-11
QZ024715,ENR008346,STU02391,CRS018,1,1,44,false,2023-12-03
QZ024716,ENR008346,STU02391,CRS018,1,2,62,false,2024-01-26
QZ024717,ENR008346,STU02391,CRS018,1,3,94,true,2024-01-15
QZ024718,ENR008346,STU02391,CRS018,2,1,82,true,2023-09-07
QZ024719,ENR008346,STU02391,CRS018,3,1,70,true,2024-07-09
QZ024720,ENR008346,STU02391,CRS018,4,1,47,false,2022-05-21
QZ024721,ENR008346,STU02391,CRS018,4,2,61,false,2023-05-12
QZ024722,ENR008346,STU02391,CRS018,4,3,30,false,2022-10-07
QZ024723,ENR008348,STU02392,CRS045,1,1,84,true,2025-01-18
QZ024724,ENR008349,STU02393,CRS003,1,1,73,true,2025-03-04
QZ024725,ENR008349,STU02393,CRS003,2,1,74,true,2025-03-08
QZ024726,ENR008349,STU02393,CRS003,3,1,61,false,2025-03-13
QZ024727,ENR008349,STU02393,CRS003,3,2,76,true,2025-03-13
QZ024728,ENR008349,STU02393,CRS003,4,1,75,true,2025-03-14
QZ024729,ENR008349,STU02393,CRS003,5,1,52,false,2025-03-03
QZ024730,ENR008349,STU02393,CRS003,5,2,89,true,2025-03-05
QZ024731,ENR008350,STU02394,CRS015,1,1,75,true,2024-02-11
QZ024732,ENR008351,STU02394,CRS026,1,1,75,true,2024-10-25
QZ024733,ENR008351,STU02394,CRS026,1,2,53,false,2025-01-15
QZ024734,ENR008351,STU02394,CRS026,1,3,73,true,2024-07-14
QZ024735,ENR008351,STU02394,CRS026,2,1,92,true,2024-07-22
QZ024736,ENR008351,STU02394,CRS026,3,1,85,true,2024-09-19
QZ024737,ENR008351,STU02394,CRS026,4,1,75,true,2024-07-31
QZ024738,ENR008352,STU02394,CRS029,1,1,53,false,2024-08-22
QZ024739,ENR008352,STU02394,CRS029,1,2,80,true,2024-07-05
QZ024740,ENR008353,STU02395,CRS022,1,1,71,true,2025-03-05
QZ024741,ENR008353,STU02395,CRS022,2,1,82,true,2025-03-04
QZ024742,ENR008353,STU02395,CRS022,3,1,70,true,2025-03-03
QZ024743,ENR008353,STU02395,CRS022,4,1,59,false,2025-03-05
QZ024744,ENR008353,STU02395,CRS022,4,2,72,true,2025-03-06
QZ024745,ENR008353,STU02395,CRS022,5,1,92,true,2025-03-04
QZ024746,ENR008353,STU02395,CRS022,6,1,94,true,2025-03-04
QZ024747,ENR008354,STU02396,CRS042,1,1,73,true,2024-02-20
QZ024748,ENR008354,STU02396,CRS042,2,1,91,true,2024-02-02
QZ024749,ENR008354,STU02396,CRS042,3,1,85,true,2024-01-24
QZ024750,ENR008355,STU02396,CRS021,1,1,38,false,2024-10-28
QZ024751,ENR008359,STU02401,CRS009,1,1,59,false,2025-02-11
QZ024752,ENR008359,STU02401,CRS009,2,1,79,true,2025-01-27
QZ024753,ENR008359,STU02401,CRS009,3,1,81,true,2025-01-29
QZ024754,ENR008360,STU02401,CRS021,1,1,57,false,2025-03-03
QZ024755,ENR008360,STU02401,CRS021,1,2,56,false,2025-03-09
QZ024756,ENR008360,STU02401,CRS021,1,3,92,true,2025-03-12
QZ024757,ENR008360,STU02401,CRS021,2,1,52,false,2025-03-09
QZ024758,ENR008360,STU02401,CRS021,2,2,89,true,2025-03-02
QZ024759,ENR008360,STU02401,CRS021,3,1,42,false,2025-03-04
QZ024760,ENR008360,STU02401,CRS021,3,2,50,false,2025-02-28
QZ024761,ENR008360,STU02401,CRS021,3,3,89,true,2025-03-09
QZ024762,ENR008360,STU02401,CRS021,4,1,73,true,2025-03-02
QZ024763,ENR008360,STU02401,CRS021,5,1,97,true,2025-03-01
QZ024764,ENR008360,STU02401,CRS021,6,1,64,false,2025-03-07
QZ024765,ENR008360,STU02401,CRS021,6,2,87,true,2025-03-01
QZ024766,ENR008360,STU02401,CRS021,7,1,48,false,2025-03-02
QZ024767,ENR008360,STU02401,CRS021,7,2,79,true,2025-03-10
QZ024768,ENR008361,STU02401,CRS034,1,1,56,false,2024-01-13
QZ024769,ENR008361,STU02401,CRS034,1,2,94,true,2023-12-08
QZ024770,ENR008362,STU02401,CRS004,1,1,79,true,2025-03-11
QZ024771,ENR008362,STU02401,CRS004,2,1,65,false,2025-03-11
QZ024772,ENR008362,STU02401,CRS004,2,2,78,true,2025-03-14
QZ024773,ENR008363,STU02401,CRS036,1,1,43,false,2025-01-03
QZ024774,ENR008363,STU02401,CRS036,1,2,67,false,2024-11-28
QZ024775,ENR008363,STU02401,CRS036,1,3,74,true,2024-12-25
QZ024776,ENR008363,STU02401,CRS036,2,1,97,true,2024-12-10
QZ024777,ENR008363,STU02401,CRS036,3,1,82,true,2024-12-09
QZ024778,ENR008363,STU02401,CRS036,4,1,77,true,2025-01-02
QZ024779,ENR008363,STU02401,CRS036,5,1,78,true,2024-11-04
QZ024780,ENR008363,STU02401,CRS036,6,1,49,false,2025-01-01
QZ024781,ENR008363,STU02401,CRS036,6,2,76,true,2024-11-02
QZ024782,ENR008363,STU02401,CRS036,7,1,100,true,2024-12-26
QZ024783,ENR008364,STU02401,CRS046,1,1,66,false,2024-08-15
QZ024784,ENR008366,STU02401,CRS040,1,1,71,true,2024-10-28
QZ024785,ENR008366,STU02401,CRS040,2,1,74,true,2024-10-31
QZ024786,ENR008366,STU02401,CRS040,3,1,50,false,2024-10-29
QZ024787,ENR008366,STU02401,CRS040,3,2,59,false,2024-11-29
QZ024788,ENR008366,STU02401,CRS040,3,3,91,true,2024-11-15
QZ024789,ENR008366,STU02401,CRS040,4,1,87,true,2024-11-24
QZ024790,ENR008367,STU02401,CRS003,1,1,91,true,2024-12-23
QZ024791,ENR008367,STU02401,CRS003,2,1,38,false,2024-12-22
QZ024792,ENR008367,STU02401,CRS003,3,1,46,false,2024-12-21
QZ024793,ENR008368,STU02403,CRS027,1,1,85,true,2025-03-06
QZ024794,ENR008368,STU02403,CRS027,2,1,97,true,2025-03-07
QZ024795,ENR008369,STU02404,CRS048,1,1,64,false,2024-08-27
QZ024796,ENR008371,STU02404,CRS012,1,1,51,false,2025-03-04
QZ024797,ENR008371,STU02404,CRS012,1,2,81,true,2025-03-11
QZ024798,ENR008371,STU02404,CRS012,2,1,76,true,2024-12-29
QZ024799,ENR008371,STU02404,CRS012,3,1,84,true,2024-11-18
QZ024800,ENR008371,STU02404,CRS012,4,1,94,true,2024-10-31
QZ024801,ENR008371,STU02404,CRS012,5,1,55,false,2024-08-20
QZ024802,ENR008371,STU02404,CRS012,5,2,76,true,2025-01-28
QZ024803,ENR008371,STU02404,CRS012,6,1,99,true,2024-12-20
QZ024804,ENR008372,STU02406,CRS026,1,1,55,false,2025-01-24
QZ024805,ENR008372,STU02406,CRS026,1,2,73,true,2025-02-22
QZ024806,ENR008372,STU02406,CRS026,2,1,47,false,2025-01-05
QZ024807,ENR008372,STU02406,CRS026,2,2,91,true,2024-12-09
QZ024808,ENR008372,STU02406,CRS026,3,1,49,false,2024-10-20
QZ024809,ENR008372,STU02406,CRS026,3,2,94,true,2024-12-01
QZ024810,ENR008372,STU02406,CRS026,4,1,72,true,2024-12-01
QZ024811,ENR008372,STU02406,CRS026,4,2,88,true,2024-12-09
QZ024812,ENR008373,STU02406,CRS042,1,1,71,true,2024-04-26
QZ024813,ENR008375,STU02407,CRS044,1,1,66,false,2024-12-16
QZ024814,ENR008375,STU02407,CRS044,1,2,96,true,2024-12-15
QZ024815,ENR008375,STU02407,CRS044,2,1,60,false,2024-12-18
QZ024816,ENR008375,STU02407,CRS044,2,2,90,true,2024-12-14
QZ024817,ENR008375,STU02407,CRS044,3,1,86,true,2024-12-16
QZ024818,ENR008375,STU02407,CRS044,4,1,78,true,2024-12-10
QZ024819,ENR008375,STU02407,CRS044,5,1,100,true,2024-12-19
QZ024820,ENR008375,STU02407,CRS044,6,1,92,true,2024-12-12
QZ024821,ENR008375,STU02407,CRS044,7,1,71,true,2024-12-14
QZ024822,ENR008375,STU02407,CRS044,7,2,81,true,2024-12-19
QZ024823,ENR008377,STU02407,CRS006,1,1,92,true,2024-07-23
QZ024824,ENR008377,STU02407,CRS006,2,1,50,false,2024-09-29
QZ024825,ENR008377,STU02407,CRS006,2,2,62,false,2024-09-01
QZ024826,ENR008377,STU02407,CRS006,3,1,36,false,2024-08-12
QZ024827,ENR008378,STU02407,CRS036,1,1,56,false,2025-02-04
QZ024828,ENR008379,STU02408,CRS020,1,1,47,false,2024-11-23
QZ024829,ENR008380,STU02408,CRS044,1,1,79,true,2025-02-10
QZ024830,ENR008380,STU02408,CRS044,2,1,78,true,2024-05-29
QZ024831,ENR008380,STU02408,CRS044,3,1,71,true,2024-04-14
QZ024832,ENR008380,STU02408,CRS044,4,1,87,true,2023-11-13
QZ024833,ENR008380,STU02408,CRS044,5,1,48,false,2023-08-24
QZ024834,ENR008380,STU02408,CRS044,5,2,100,true,2023-11-07
QZ024835,ENR008380,STU02408,CRS044,6,1,92,true,2024-07-03
